text,label
God created gap btwn ur fingers so dat sum number vry special will fill those gaps by holding ur hands Now plz dont ask y he created so much gap between legs !!!,0
She.s fine. I have had difficulties with her phone. It works with mine. Can you pls send her another friend request.,0
Yo im right by yo work,0
Aight thatll work thanks,0
What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.,0
Have a good evening! Ttyl,0
Crazy ar hes married. like gd looking guys not me. My frens like say hes korean leonas fave but i dun thk he is. Aft some thinking mayb most prob ill go.,0
Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not do it now . Gud evng.,0
Get a FREE mobile video player FREE movie. To collect text GO to number Its free! Extra films can be ordered ts and cs apply. number yrs only,1
S emoji if we have one good partnership going we will take lead emoji,0
HMV BONUS SPECIAL number pounds of genuine HMV vouchers to be won. Just answer number easy questions. Play Now! Send HMV to number More info:www number percentreal.com,1
Hey. You got any mail?,0
Huh so late Fr dinner?,0
Well theres not a lot of things happening in Lindsay on New years sighs Some bars in Ptbo and the blue heron has something going,0
Ummmmmaah Many many happy returns of d day my dear sweet heart HAPPY BIRTHDAY dear,0
Am slow in using biolas fne,0
Yeah probably I still gotta check out with leo,0
For ur chance to win a currency number cash every wk TXT: ACTION to number TsCs www.movietrivia.tv custcare number number x number pwk.,1
Nothing lor A bit bored too Then y dun u go home early number sleep today,0
Hello my little party animal! I just thought Id buzz you as you were with your friends grins Reminding you were loved and send a naughty adoring kiss,0
Good evening Sir Al Salam Wahleykkum.sharing a happy news.By the grace of God i got an offer from TayseerTISSCO and i joined.Hope you are fine.Inshah Allahmeet you sometime.Rakheshvisitor from India.,0
Nt only for driving even for many reasons she is called BBD thts it chikku then hw abt dvg cold heard tht vinobanagar violence hw is the condition and hw ru ? Any problem?,0
IM REALY SOZ IMAT MY MUMS number NITE WHAT ABOUT number MORO,0
Sir good morning. Hope you had a good weekend. I called to let you know that i was able to raise ltgt from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola,0
Can you pls send me that company name. In saibaba colany,0
FreeMsg Hey there darling its been number weeks now and no word back! Id like some fun you up for it still? Tb ok! XxX std chgs to send currency number to rcv,1
So u wan number come for our dinner tonight a not?,0
Id have to check but theres only like number bowls worth left,0
Hi my love! How goes that day? Fuck this morning I woke and dropped my cell on the way down the stairs but it seems alright phews I miss you !,0
The tables occupied Im waiting by the tree,0
I wnt to buy a BMW car urgently its vry urgent.but hv a shortage of ltgt Lacs.there is no source to arng dis amt. ltgt lacs thats my prob,0
Dunno lei he neva say,0
Oh the grand is having a bit of a party but it doesnt mention any cover charge so its probably first come first served,0
Free Msg: get Gnarls Barkleys Crazy ringtone TOTALLY FREE just reply GO to this message right now!,1
Your unique user ID is number For removal send STOP to number customer services number,1
Want number get laid tonight? Want real Dogging locations sent direct number ur Mob? Join the UKs largest Dogging Network by txting MOAN to number Nyt. ec number a. number p.msg number p,1
Sometimes we put walls around our heartsnot just to be safe from getting hurt But to find out who cares enough to break the walls amp get closer GOODNOON emoji,0
These wont do. Have to move on to morphine,0
You can jot down things you want to remember later.,0
Good afternoon on this glorious anniversary day my sweet J !! I hope this finds you happy and content my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers You CougarPen,0
I cant describe how lucky you are that Im actually awake by noon,0
Hi dis is yijue i would be happy to work wif all for gek number,0
Dear Dave this is your final notice to collect your number Tenerife Holiday or number CASH award! Call number from landline. TCs SAE Box number CW number WX number ppm,1
Then cant get da laptop? My matric card wif lei,0
Your account has been credited with number FREE Text Messages. To activate just txt the word: CREDIT to No: number TCs www number .biz,1
Ok. Very good. Its all about making that money.,0
Ill be there on ltgt ok.,0
Cos darren say considering mah so i ask,0
Lol! Oops sorry! Have fun.,0
You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get number GETHA!,0
do u think that any girl will propose u today by seing ur bloody funky shit fucking face asssssholeeee .,0
Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs risks benefits and anything else. Thanks.,0
You could have seen me i didt recognise you Face. emoji,0
Hey! Theres veggie pizza :,0
Im in school now n ill be in da lab doing some stuff give me a call when r done.,0
K I might come by tonight then if my class lets out early,0
give me some time to walk there.,0
Pls help me tell sura that im expecting a battery from hont. And that if should pls send me a message about how to download movies. Thanks,0
Where u been hiding stranger?,0
You call times job today ok umma and ask them to speed up,0
Of course. I guess gods just got me on hold right now.,0
I miss you so much Im so desparate I have recorded the message you left for me the other day and listen to it just to hear the sound of your voice. I love you,0
Thank you. And by the way I just lost.,0
Thts wat Wright Brother did to fly,0
Anything lor is she coming?,0
Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of number weeks pls resubmit request after expiry. Reply THEMOB HELP number more info,1
HIYA COMIN number BRISTOL number ST WEEK IN APRIL. LES GOT OFF RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK number BATH.,0
Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to number currency number SP:Tyrone,1
I am not having her number sir,0
I am great! How are you?,0
I gotta collect da car at number lei.,0
No problem. We will be spending a lot of quality time together,0
Aight tomorrow around ltgt it is,0
I finished my lunch already. U wake up already?,0
ITS A LAPTOP TAKE IT WITH YOU.,0
Going for dinner.msg you after.,0
Sos! Any amount i can get pls.,0
New car and house for my parents. emoji i have only new job in hand emoji,0
Waiting in e car number my mum lor. U leh? Reach home already?,0
U number have a secret admirer who is looking number make contact with Ufind out who they Rreveal who thinks UR so specialcall on number,1
Last chance number claim ur currency number worth of discount vouchersText YES to number now!SavaMobmember offers mobile T Cs number currency number Sub. number . Remove txt X or STOP,1
Ok then no need to tell me anything i am going to sleep good night,0
Yes im small kid And boost is the secret of my energy,0
Hi wlcome back did wonder if you got eaten by a lion or something nothing much,0
Babe Im answering you cant you see me ? Maybe youd better reboot YM I got the photo Its great !,0
IMPORTANT MESSAGE. This is a final contact attempt. You have important messages waiting out our customer claims dept. Expires number number number Call number NOW!,1
Yes. that will be fine. Love you. Be safe.,0
PRIVATE! Your number Account Statement for fone no shows number unredeemed S. I. M. points. Call number Identifier Code: number Expires number number number,1
Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile and sometimes someones smile makes us to forget time gud noon,0
Correct. So how was work today,0
Well the weather in calis great. But its complexities are great. You need a car to move freely its taxes are outrageous. But all in all its a great place. The sad part is i missing home.,0
OH YEAHAND HAV A GREAT TIME IN NEWQUAYSEND ME A POSTCARD ! number LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE number IM TALKIN BOUT!)xx,0
I need to come home and give you some good lovin,0
naughty little thought: its better to flirt flirt n flirt rather than loving someone n gettin hurt hurt n hurt emoji Gud nyt,0
I will come to ur home now,0
Come to medical college at number pm forward it da,0
Ok. So april. Cant wait,0
SMS AUCTION A BRAND NEW Nokia number is up number auction today! Auction is FREE number join take part! Txt NOKIA to number now! HGSuite number number Lands RowW number J number HL,1
New Tones This week include: number )McFlyAll Ab number ) Sara JorgeShock number ) Will SmithSwitch To order follow instructions on next message,1
