cleanlab_row_ID,image,pose,eye,expression,cleanlab_is_label_issue,cleanlab_is_ambiguous,cleanlab_is_outlier,cleanlab_action,cleanlab_suggested_label_original,cleanlab_suggested_label_pred,cleanlab_ambiguous_score,cleanlab_outlier_score,cleanlab_predicted_label_prob,cleanlab_predicted_label,cleanlab_top_labels,cleanlab_top_probs
395,megak_straight_angry_open.png,straight,open,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.95849888,0.682729602,0.39212669,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.39212669032751024, 0.36779217875491643, 0.12887772567812056, 0.11120340523945281]"
396,megak_straight_angry_sunglasses.png,straight,sunglasses,angry,TRUE,FALSE,TRUE,unresolved,neutral,neutral,0.992664042,0.953679919,0.29339275,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.29339275044165924, 0.25812663427101457, 0.23730155528299268, 0.21117906000433356]"
397,megak_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.994164127,0.672807693,0.326715742,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3267157418899643, 0.3087588490135952, 0.19040103752899773, 0.1741243715674429]"
398,megak_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,TRUE,FALSE,unresolved,,,0.993348172,0.834937751,0.318835805,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.318835805101136, 0.3184957042138924, 0.19175695012201477, 0.1709115405629568]"
399,megak_straight_neutral_open.png,straight,open,neutral,FALSE,FALSE,FALSE,,,,0.988004094,0.658935726,0.357109966,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.35710996603203093, 0.23732522892932664, 0.2034273839148078, 0.20213742112383465]"
400,megak_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,TRUE,unresolved,,,0.984488147,0.956087232,0.357614753,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.357614753216241, 0.22139791294118025, 0.2167978519775856, 0.20418948186499325]"
401,megak_straight_sad_open.png,straight,open,sad,FALSE,FALSE,TRUE,unresolved,,,0.941187375,0.94278115,0.402210232,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.4022102316498332, 0.24608216704077285, 0.19731017766459144, 0.1543974236448024]"
402,megak_up_angry_open.png,up,open,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.977528354,0.596285224,0.389175692,neutral,"[""neutral"", ""sad"", ""happy"", ""angry""]","[0.3891756920238154, 0.23312895984924917, 0.22306796190595107, 0.1546273862209843]"
403,megak_up_angry_sunglasses.png,up,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.970342234,0.613629222,0.421054361,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.42105436125825213, 0.22877614292237003, 0.18052510092346769, 0.16964439489591016]"
404,megak_up_happy_open.png,up,open,happy,FALSE,FALSE,FALSE,,,,0.999322703,0.628147185,0.282759447,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.2827594466089285, 0.26285937375187135, 0.22813354321780846, 0.2262476364213917]"
405,megak_up_happy_sunglasses.png,up,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.99458537,0.593090773,0.347399546,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3473995459685658, 0.285298700111162, 0.1848462617584959, 0.18245549216177628]"
406,megak_up_neutral_open.png,up,open,neutral,FALSE,FALSE,FALSE,,,,0.96788242,0.65355444,0.296471024,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.2964710239452381, 0.29193758071667264, 0.2564087265893148, 0.1551826687487745]"
407,megak_up_neutral_sunglasses.png,up,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.992021488,0.638947368,0.305673807,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.3056738074734875, 0.23809380843248965, 0.23164168549438824, 0.2245906985996347]"
408,megak_up_sad_open.png,up,open,sad,FALSE,FALSE,FALSE,,,,0.9852268,0.682932496,0.27073445,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.2707344500138229, 0.2680040667149312, 0.25372827786700347, 0.2075332054042425]"
409,mitchell_left_angry_open.png,left,open,angry,FALSE,TRUE,FALSE,unresolved,,,0.995869954,0.552447736,0.26597534,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.2659753403612346, 0.2570692138970532, 0.24306160703449436, 0.23389383870721792]"
410,mitchell_left_angry_sunglasses.png,left,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.970140295,0.516018271,0.420670759,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.42067075904691875, 0.2628739893042329, 0.1618780787677869, 0.1545771728810615]"
411,mitchell_left_happy_open.png,left,open,happy,FALSE,FALSE,FALSE,,,,0.998195462,0.491566241,0.331808038,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.3318080381351623, 0.26783489703723207, 0.20693722925100325, 0.19341983557660225]"
412,mitchell_left_happy_sunglasses.png,left,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.997582528,0.509432912,0.333520406,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3335204060731669, 0.2658991794787383, 0.20587616030768854, 0.1947042541404063]"
413,mitchell_left_neutral_open.png,left,open,neutral,FALSE,FALSE,FALSE,,,,0.999030138,0.46422261,0.282919933,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.28291993272950167, 0.27165436867241954, 0.23199814393427245, 0.21342755466380628]"
414,mitchell_left_neutral_sunglasses.png,left,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.999198197,0.495889127,0.289477016,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.2894770161108338, 0.2791663016102012, 0.22538460743401695, 0.20597207484494806]"
415,mitchell_left_sad_open.png,left,open,sad,TRUE,TRUE,FALSE,unresolved,happy,happy,0.999886109,0.544350624,0.289996024,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.2899960238842526, 0.26713017736990696, 0.22792380017334252, 0.21494999857249794]"
416,mitchell_left_sad_sunglasses.png,left,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.992930072,0.683737099,0.276677401,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.2766774013494014, 0.25648145589931987, 0.23814130474064735, 0.2286998380106313]"
417,mitchell_right_angry_open.png,right,open,angry,FALSE,TRUE,FALSE,unresolved,,,0.996941001,0.480811656,0.272091204,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.27209120390647634, 0.25448211340204596, 0.2398248931304055, 0.2336017895610723]"
418,mitchell_right_happy_open.png,right,open,happy,FALSE,FALSE,FALSE,,,,0.999903281,0.474563539,0.300540397,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.3005403974910788, 0.26812516338216913, 0.2193304686910106, 0.2120039704357415]"
419,mitchell_right_happy_sunglasses.png,right,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.999702058,0.531209588,0.296486416,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.29648641629400474, 0.2814488171677832, 0.21669971055889425, 0.20536505597931778]"
420,mitchell_right_neutral_open.png,right,open,neutral,FALSE,FALSE,FALSE,,,,0.997355117,0.512083292,0.288802459,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.2888024586347534, 0.25445991759335623, 0.2397581341591563, 0.21697948961273408]"
421,mitchell_right_neutral_sunglasses.png,right,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.99367486,0.535212338,0.312469955,neutral,"[""neutral"", ""sad"", ""happy"", ""angry""]","[0.31246995546017975, 0.23556531862977204, 0.23511322580910013, 0.21685150010094806]"
422,mitchell_right_sad_open.png,right,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.983770383,0.508255303,0.367573121,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.36757312101248457, 0.3013855674851788, 0.19806819874430695, 0.13297311275802964]"
423,mitchell_right_sad_sunglasses.png,right,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.955239009,0.535379887,0.458283778,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.4582837780266864, 0.2503549659745555, 0.14974407201942364, 0.1416171839793346]"
424,mitchell_straight_angry_sunglasses.png,straight,sunglasses,angry,FALSE,TRUE,FALSE,unresolved,,,0.994389599,0.624367595,0.279710298,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.2797102977357802, 0.247197376758165, 0.23749489734515752, 0.23559742816089727]"
425,mitchell_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.996972932,0.627018511,0.338306154,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3383061539673934, 0.25268196911256546, 0.21390293457833776, 0.19510894234170353]"
426,mitchell_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.997983421,0.721076131,0.331728396,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3317283955981322, 0.25820384817794717, 0.20942936870003612, 0.20063838752388444]"
427,mitchell_straight_neutral_open.png,straight,open,neutral,FALSE,FALSE,FALSE,,,,0.998838589,0.614222884,0.280388173,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.28038817293239454, 0.27835496295728274, 0.22814743138049545, 0.21310943272982732]"
428,mitchell_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.996427085,0.542794347,0.314634028,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.3146340283092317, 0.2607656563640921, 0.22142650863645535, 0.2031738066902208]"
429,mitchell_straight_sad_open.png,straight,open,sad,TRUE,FALSE,FALSE,unresolved,happy,happy,0.975414358,0.619294822,0.43081167,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.43081166953247424, 0.2588758106380733, 0.16925847555610757, 0.14105404427334492]"
430,mitchell_straight_sad_sunglasses.png,straight,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.982864952,0.71049881,0.369817267,neutral,"[""neutral"", ""sad"", ""happy"", ""angry""]","[0.3698172665590262, 0.2382098013818175, 0.22600627240963958, 0.16596665964951665]"
431,mitchell_up_angry_open.png,up,open,angry,TRUE,FALSE,FALSE,unresolved,sad,sad,0.955034345,0.605033755,0.386341669,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.38634166888096166, 0.26645703835666223, 0.18482998659750177, 0.1623713061648743]"
432,mitchell_up_angry_sunglasses.png,up,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,sad,sad,0.964960906,0.725424528,0.380006778,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.38000677798739274, 0.22884770046035202, 0.19847017703306308, 0.19267534451919213]"
433,mitchell_up_happy_open.png,up,open,happy,TRUE,FALSE,FALSE,unresolved,sad,sad,0.963915648,0.738748193,0.397481905,sad,"[""sad"", ""happy"", ""neutral"", ""angry""]","[0.3974819049361091, 0.23274034224496964, 0.20477209754095974, 0.16500565527796143]"
434,mitchell_up_neutral_open.png,up,open,neutral,FALSE,FALSE,FALSE,,,,0.980549233,0.710262775,0.31815544,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.31815543957775216, 0.2862484891596002, 0.20634909135000445, 0.1892469799126431]"
435,mitchell_up_sad_open.png,up,open,sad,FALSE,FALSE,FALSE,,,,0.950077548,0.716233492,0.311984283,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.311984283256413, 0.29404605230522385, 0.26912076433634835, 0.12484890010201478]"
436,mitchell_up_sad_sunglasses.png,up,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.980937172,0.681106687,0.29196225,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.29196225043971386, 0.27975100773666284, 0.24241299565180432, 0.18587374617181898]"
437,night_left_angry_open.png,left,open,angry,FALSE,TRUE,FALSE,unresolved,,,0.997309897,0.509900689,0.282240749,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.28224074896215273, 0.26965714848632943, 0.2484904046364286, 0.1996116979150893]"
438,night_left_angry_sunglasses.png,left,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.981020528,0.559794664,0.29868047,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.29868047039345214, 0.25687650825023134, 0.2378001170099586, 0.20664290434635801]"
439,night_left_happy_open.png,left,open,happy,FALSE,FALSE,FALSE,,,,0.995033414,0.38479197,0.346378669,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.346378668852107, 0.25424317962707593, 0.21843402062303308, 0.180944130897784]"
440,night_left_happy_sunglasses.png,left,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.993525352,0.580357909,0.325072354,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.3250723539703859, 0.25478338009346785, 0.2156707887573234, 0.20447347717882272]"
441,night_left_neutral_open.png,left,open,neutral,FALSE,FALSE,FALSE,,,,0.994310567,0.463415563,0.298602915,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.2986029147538281, 0.23896786406147114, 0.2385445667601349, 0.2238846544245658]"
442,night_left_neutral_sunglasses.png,left,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.986412002,0.487122297,0.284938849,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2849388488821873, 0.2705213324919387, 0.2378588926250316, 0.20668092600084229]"
443,night_left_sad_open.png,left,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.97927913,0.520494461,0.371668185,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.37166818530863477, 0.27036050058575073, 0.22340718593681838, 0.1345641281687962]"
444,night_left_sad_sunglasses.png,left,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.980401297,0.579085231,0.307280184,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.307280184138344, 0.292017427741584, 0.2120617305541976, 0.18864065756587436]"
445,night_right_angry_open.png,right,open,angry,FALSE,TRUE,FALSE,unresolved,,,0.994684858,0.42495805,0.271421628,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.2714216276630534, 0.2610347636213832, 0.24975534010139638, 0.21778826861416717]"
446,night_right_angry_sunglasses.png,right,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.987658843,0.487573922,0.277067982,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2770679821140404, 0.2742353398307295, 0.23517819819805544, 0.21351847985717476]"
447,night_right_happy_open.png,right,open,happy,FALSE,FALSE,FALSE,,,,0.994852597,0.459605098,0.340966791,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3409667906414383, 0.2781364719327257, 0.20777722484793182, 0.1731195125779041]"
448,night_right_happy_sunglasses.png,right,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.996578789,0.520283222,0.313379229,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.3133792290919956, 0.2469173391032243, 0.23943011250006457, 0.20027331930471562]"
449,night_right_neutral_open.png,right,open,neutral,FALSE,FALSE,FALSE,,,,0.995334674,0.422428906,0.300841966,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.30084196626903287, 0.24985032082973802, 0.23794277147952994, 0.21136494142169923]"
450,night_right_neutral_sunglasses.png,right,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.986200015,0.463114023,0.287544114,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.28754411369016053, 0.2722735264422693, 0.23343815113744726, 0.20674420873012286]"
451,night_right_sad_open.png,right,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.981253965,0.370715141,0.358481406,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.3584814055447324, 0.2942143270940408, 0.21779564384211397, 0.12950862351911277]"
452,night_right_sad_sunglasses.png,right,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.975292729,0.477438807,0.32464111,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.32464111045255967, 0.2832973604013206, 0.20151059826380846, 0.1905509308823113]"
453,night_straight_angry_open.png,straight,open,angry,FALSE,FALSE,FALSE,,,,0.992722844,0.439218044,0.274733819,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.274733818922225, 0.2696139353333441, 0.24898481871962208, 0.2066674270248089]"
454,night_straight_angry_sunglasses.png,straight,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.969303126,0.529835105,0.338925759,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.3389257591100405, 0.23843502177285078, 0.23385813603388825, 0.1887810830832204]"
455,night_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.987311979,0.547046423,0.389626609,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.38962660877000976, 0.24583581804161686, 0.19894064004334858, 0.16559693314502477]"
456,night_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.990120776,0.613283515,0.332298431,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.33229843081643134, 0.26371294898074316, 0.2031766437142789, 0.20081197648854676]"
457,night_straight_neutral_open.png,straight,open,neutral,FALSE,FALSE,FALSE,,,,0.997693619,0.574224949,0.30147569,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.30147568981447576, 0.27379177048471326, 0.21920286493147942, 0.2055296747693315]"
458,night_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.98976647,0.519723237,0.282357478,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2823574784031032, 0.26976687734105104, 0.22568405527046473, 0.2221915889853811]"
459,night_straight_sad_open.png,straight,open,sad,FALSE,FALSE,FALSE,,,,0.992367981,0.495663583,0.268180633,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.26818063323752056, 0.25654446678214815, 0.24503497077080408, 0.23023992920952716]"
460,night_straight_sad_sunglasses.png,straight,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.982826612,0.600881577,0.333148044,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.33314804353261246, 0.2650939295493767, 0.21046086462901706, 0.19129716228899385]"
461,night_up_angry_open.png,up,open,angry,FALSE,FALSE,FALSE,,,,0.965482933,0.630617857,0.290840116,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2908401160420539, 0.2794050710763453, 0.27844291771618895, 0.15131189516541185]"
462,night_up_angry_sunglasses.png,up,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.982381948,0.635456502,0.278230471,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.2782304706850985, 0.27188208914347556, 0.25464636158236964, 0.19524107858905626]"
463,night_up_happy_open.png,up,open,happy,FALSE,FALSE,FALSE,,,,0.999414588,0.666135073,0.281093616,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.2810936164610689, 0.2646129926711206, 0.22976877198608953, 0.2245246188817209]"
464,night_up_happy_sunglasses.png,up,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.998104674,0.583649516,0.272380509,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.27238050885077597, 0.26199772252638676, 0.24220225601574322, 0.22341951260709406]"
465,night_up_neutral_open.png,up,open,neutral,TRUE,FALSE,FALSE,unresolved,sad,sad,0.963827773,0.768094301,0.337633356,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.33763335587164256, 0.2666373674398358, 0.22642352846486993, 0.16930574822365177]"
466,night_up_neutral_sunglasses.png,up,sunglasses,neutral,TRUE,FALSE,FALSE,unresolved,angry,angry,0.980658737,0.568019748,0.284205783,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.2842057826927898, 0.2772323595399513, 0.2477939519362825, 0.1907679058309765]"
467,night_up_sad_open.png,up,open,sad,FALSE,FALSE,FALSE,,,,0.953334355,0.686106324,0.302788719,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.30278871944905345, 0.28843124040979207, 0.2763620023943915, 0.13241803774676295]"
468,night_up_sad_sunglasses.png,up,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.982585594,0.694029093,0.279476348,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.2794763480438408, 0.2675781588708625, 0.2516867565237785, 0.2012587365615181]"
469,phoebe_left_angry_sunglasses.png,left,sunglasses,angry,FALSE,TRUE,FALSE,unresolved,,,0.995303666,0.591958404,0.286489959,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.2864899588013078, 0.2484766505113388, 0.2482700929105363, 0.21676329777681716]"
470,phoebe_left_happy_open.png,left,open,happy,FALSE,FALSE,FALSE,,,,0.984107394,0.588629484,0.402601802,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.4026018020943572, 0.2401678541034031, 0.19553944592233652, 0.1616908978799033]"
471,phoebe_left_happy_sunglasses.png,left,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.982190983,0.560510933,0.406538452,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.40653845215769135, 0.2606215303511971, 0.17876250458888585, 0.15407751290222568]"
472,phoebe_left_neutral_open.png,left,open,neutral,FALSE,FALSE,FALSE,,,,0.995063623,0.561280906,0.320550847,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.3205508471542052, 0.2994356829960546, 0.19783654362605008, 0.1821769262236902]"
473,phoebe_left_neutral_sunglasses.png,left,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.995430475,0.567005754,0.317110978,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.3171109784413755, 0.2981879899875926, 0.20291633843010295, 0.18178469314092882]"
474,phoebe_left_sad_open.png,left,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.974673866,0.664113164,0.401695852,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.40169585179371503, 0.2927229770902137, 0.15498460565448002, 0.15059656546159134]"
475,phoebe_left_sad_sunglasses.png,left,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.98894979,0.632840514,0.333851977,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.33385197685537243, 0.2256848903905354, 0.22073971543917512, 0.2197234173149171]"
476,phoebe_right_angry_open.png,right,open,angry,TRUE,FALSE,FALSE,unresolved,happy,happy,0.985909214,0.730437458,0.372172522,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.3721725215547791, 0.24537152717907879, 0.198698137415762, 0.18375781385038012]"
477,phoebe_right_angry_sunglasses.png,right,sunglasses,angry,FALSE,TRUE,FALSE,unresolved,,,0.995457027,0.744718909,0.272583677,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.27258367663141064, 0.26551274982567125, 0.24535779333391672, 0.21654578020900134]"
478,phoebe_right_happy_open.png,right,open,happy,FALSE,FALSE,FALSE,,,,0.970325624,0.664619207,0.441496797,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.4414967974950065, 0.2148435855046012, 0.2009900967917917, 0.14266952020860055]"
479,phoebe_right_happy_sunglasses.png,right,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.968514189,0.64144963,0.448946219,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.4489462185138471, 0.19931168305867497, 0.1969785262077071, 0.15476357221977077]"
480,phoebe_right_neutral_open.png,right,open,neutral,TRUE,TRUE,FALSE,unresolved,happy,happy,0.995793033,0.63511014,0.319483962,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.31948396236949944, 0.28563414408679827, 0.22185517718441308, 0.1730267163592893]"
481,phoebe_right_neutral_sunglasses.png,right,sunglasses,neutral,TRUE,TRUE,FALSE,unresolved,happy,happy,0.996265565,0.627965331,0.280802518,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.2808025184876156, 0.260471743181378, 0.2538485781094429, 0.2048771602215635]"
482,phoebe_right_sad_open.png,right,open,sad,TRUE,FALSE,FALSE,unresolved,happy,happy,0.991934135,0.658530951,0.301594851,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.3015948514927734, 0.27790233330652775, 0.21851142177990274, 0.20199139342079614]"
483,phoebe_right_sad_sunglasses.png,right,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.993115932,0.585996389,0.272556152,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.27255615191501437, 0.26106349183229455, 0.24716890666644678, 0.21921144958624417]"
484,phoebe_straight_angry_open.png,straight,open,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.990436435,0.815340519,0.30223915,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.3022391495707281, 0.2624634956821235, 0.2301532691880359, 0.20514408555911257]"
485,phoebe_straight_angry_sunglasses.png,straight,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.985244469,0.756250203,0.301507955,angry,"[""angry"", ""sad"", ""happy"", ""neutral""]","[0.30150795538027353, 0.24081680938640246, 0.23921145979212857, 0.2184637754411954]"
486,phoebe_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.967945568,0.68931973,0.450534226,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.45053422563626094, 0.23588982020203356, 0.17646290028208503, 0.13711305387962047]"
487,phoebe_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.970573211,0.637097895,0.447660695,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.44766069474412007, 0.21816980492469887, 0.18030210821074602, 0.15386739212043504]"
488,phoebe_straight_neutral_open.png,straight,open,neutral,FALSE,FALSE,FALSE,,,,0.99201434,0.713770986,0.321568211,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.32156821109308786, 0.24742496602866096, 0.2406723393050974, 0.19033448357315388]"
489,phoebe_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.997188512,0.666117966,0.306412577,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.306412577295368, 0.2817684034928428, 0.21608028158983775, 0.19573873762195124]"
490,phoebe_straight_sad_open.png,straight,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.993063282,0.706521153,0.292663366,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.2926633661957291, 0.2609419831829602, 0.24665107875921508, 0.19974357186209557]"
491,phoebe_straight_sad_sunglasses.png,straight,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,angry,angry,0.981865702,0.664777875,0.295801169,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.29580116918402793, 0.2764050466102377, 0.22719126415522078, 0.20060252005051354]"
492,phoebe_up_angry_open.png,up,open,angry,FALSE,FALSE,FALSE,,,,0.967993961,0.761859357,0.324979852,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.3249798524789624, 0.25531978528984184, 0.24535096397886122, 0.1743493982523346]"
493,phoebe_up_angry_sunglasses.png,up,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.984179355,0.695091724,0.285272878,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.2852728784091312, 0.258259561200711, 0.24647541562693315, 0.20999214476322475]"
